2014-05-01 16:26:32,020 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-apelon/src/test/java
2014-05-01 16:26:32,020 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-apelon/src/test/resources
2014-05-01 16:26:32,054 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-dss-drools-54-adapter:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-dss-components\opencds-dss-drools-54-adapter\pom.xml.
2014-05-01 16:26:32,381 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-simple-terminology-service/src/main/java
2014-05-01 16:26:32,382 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-simple-terminology-service/src/main/resources
2014-05-01 16:26:32,383 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-simple-terminology-service/src/test/java
2014-05-01 16:26:32,383 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-simple-terminology-service/src/test/resources
2014-05-01 16:26:32,791 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-vmr-1_0-internal/src/main/java
2014-05-01 16:26:32,791 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-vmr-1_0-internal/src/main/resources
2014-05-01 16:26:32,798 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-vmr-1_0-internal/src/test/java
2014-05-01 16:26:32,845 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.opencds:opencds-parent:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\pom.xml.
2014-05-01 16:26:32,846 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.opencds:opencds-vmr-1_0:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-vmr-1_0\pom.xml.
2014-05-01 16:26:32,848 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.opencds:opencds-terminology-support:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-terminology-support\pom.xml.
2014-05-01 16:26:32,878 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-decision-support-service:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-decision-support-service\pom.xml.
2014-05-01 16:26:32,956 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-vmr-1_0-mappings/src/main/java
2014-05-01 16:26:32,957 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-vmr-1_0-mappings/src/test/java
2014-05-01 16:26:33,122 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-dss-drools-55-adapter/src/main/java
2014-05-01 16:26:33,123 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-dss-drools-55-adapter/src/main/resources
2014-05-01 16:26:33,123 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /opencds-dss-drools-55-adapter/src/test/java
2014-05-01 16:26:33,124 [Worker-1] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /opencds-dss-drools-55-adapter/src/test/resources
2014-05-01 16:26:33,410 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.opencds:opencds-knowledge-repository:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-knowledge-repository\pom.xml.
2014-05-01 16:26:33,438 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:dss-java-stub:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\dss-java-stub\pom.xml.
2014-05-01 16:26:33,573 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-common:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-common\pom.xml.
2014-05-01 16:26:33,579 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: org.opencds:opencds-dss-components:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-dss-components\pom.xml.
2014-05-01 16:26:33,608 [Worker-11] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: org.opencds:opencds-vmr-1_0-internal:1.1.5-FINAL @ C:\Users\tony\git\TFG\TFG-TWang\opencds-parent\opencds-vmr-1_0\opencds-vmr-1_0-internal\pom.xml.
